bedrooms,RegionID,SizeRank,RegionName,RegionType,State,City,CountyName,date,median value
1,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2018,178675
2,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2018,252037
3,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2018,478684
4,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2018,673546
5,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2018,971735
1,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2018,236703
2,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2018,410626
3,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2018,683283
4,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2018,871268
1,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2018,147053
2,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2018,212728
3,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2018,672323
4,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2018,1008146
5,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2018,1586264
1,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2018,140465
2,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2018,198264
3,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2018,409329
4,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2018,542080
5,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2018,748905
3,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2018,120276
4,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2018,209841
5,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2018,287879
4,71054,19149,30336,Zip,GA,Atlanta,Fulton County,1/31/2018,166787
2,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2018,118252
3,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2018,155374
4,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2018,217533
5,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2018,279110
1,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2018,169866
2,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2018,240902
3,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2018,503230
4,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2018,762168
5,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2018,1266721
2,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2018,113131
3,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2018,135620
4,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2018,159909
5,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2018,185000
2,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2018,153711
3,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2018,259779
4,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2018,562927
5,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2018,713214
3,71070,7383,30354,Zip,GA,Atlanta,Fulton County,1/31/2018,108857
4,71070,7383,30354,Zip,GA,Atlanta,Fulton County,1/31/2018,138016
5,71070,7383,30354,Zip,GA,Atlanta,Fulton County,1/31/2018,162264
1,71079,12482,30363,Zip,GA,Atlanta,Fulton County,1/31/2018,203399
2,71079,12482,30363,Zip,GA,Atlanta,Fulton County,1/31/2018,341086
3,71079,12482,30363,Zip,GA,Atlanta,Fulton County,1/31/2018,410767
2,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2019,231125
3,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2019,302343
4,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2019,477369
5,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2019,728573
2,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2019,201412
3,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2019,343004
4,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2019,439360
5,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2019,552785
2,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2019,229620
3,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2019,380135
4,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2019,467684
5,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2019,704416
1,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2019,214936
2,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2019,239523
3,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2019,303861
4,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2019,437492
5,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2019,627457
1,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2019,205412
2,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2019,280484
3,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2019,367824
4,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2019,453205
5,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2019,612306
2,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2019,177093
3,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2019,323787
4,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2019,410637
5,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2019,561549
2,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2019,116155
3,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2019,156273
4,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2019,208383
5,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2019,272242
2,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2019,131685
3,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2019,147507
4,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2019,224730
5,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2019,331403
3,71013,5112,30291,Zip,GA,Union City,Fulton County,1/31/2019,135266
4,71013,5112,30291,Zip,GA,Union City,Fulton County,1/31/2019,179948
5,71013,5112,30291,Zip,GA,Union City,Fulton County,1/31/2019,202115
2,71023,16830,30303,Zip,GA,Atlanta,Fulton County,1/31/2019,245207
3,71023,16830,30303,Zip,GA,Atlanta,Fulton County,1/31/2019,281875
1,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2019,219785
2,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2019,331219
3,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2019,709659
4,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2019,1102885
5,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2019,1613290
1,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2019,234357
2,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2019,395338
3,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2019,691802
4,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2019,893987
5,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2019,1283444
1,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2019,278021
2,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2019,407632
3,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2019,535454
4,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2019,736575
5,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2019,977258
1,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2019,230669
2,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2019,339881
3,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2019,621830
4,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2019,782375
5,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2019,927948
1,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2019,247947
2,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2019,375176
3,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2019,673609
4,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2019,1152211
5,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2019,1644656
3,71030,3295,30310,Zip,GA,Atlanta,Fulton County,1/31/2019,230108
5,71030,3295,30310,Zip,GA,Atlanta,Fulton County,1/31/2019,279305
2,71031,2158,30311,Zip,GA,Atlanta,Fulton County,1/31/2019,160090
3,71031,2158,30311,Zip,GA,Atlanta,Fulton County,1/31/2019,190260
5,71031,2158,30311,Zip,GA,Atlanta,Fulton County,1/31/2019,287393
1,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2019,247072
2,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2019,311729
3,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2019,440245
4,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2019,600733
5,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2019,654486
1,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2019,226358
2,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2019,302640
3,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2019,459544
4,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2019,625962
5,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2019,890405
3,71034,6502,30314,Zip,GA,Atlanta,Fulton County,1/31/2019,154599
2,71035,2847,30315,Zip,GA,Atlanta,Fulton County,1/31/2019,128212
5,71035,2847,30315,Zip,GA,Atlanta,Fulton County,1/31/2019,228270
1,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2019,249605
2,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2019,290082
3,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2019,290130
4,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2019,386969
5,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2019,446380
2,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2019,361908
3,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2019,408216
4,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2019,509476
5,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2019,622423
1,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2019,182307
2,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2019,221275
3,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2019,234812
4,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2019,374202
5,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2019,433105
1,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2019,197652
2,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2019,272226
3,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2019,499735
4,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2019,688557
5,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2019,1014881
1,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2019,250423
2,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2019,411937
3,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2019,685221
4,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2019,893191
1,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2019,161536
2,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2019,233965
3,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2019,699444
4,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2019,1042222
5,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2019,1668523
1,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2019,151619
2,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2019,213593
3,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2019,424168
4,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2019,556440
5,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2019,758229
3,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2019,141347
4,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2019,226337
5,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2019,308273
4,71054,19149,30336,Zip,GA,Atlanta,Fulton County,1/31/2019,182891
2,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2019,155480
3,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2019,189933
4,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2019,246451
5,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2019,302685
1,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2019,184484
2,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2019,260501
3,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2019,523870
4,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2019,786898
5,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2019,1316582
2,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2019,141475
3,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2019,156886
4,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2019,183658
5,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2019,211551
2,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2019,169757
3,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2019,276312
4,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2019,573533
5,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2019,709328
3,71070,7383,30354,Zip,GA,Atlanta,Fulton County,1/31/2019,139707
4,71070,7383,30354,Zip,GA,Atlanta,Fulton County,1/31/2019,157512
5,71070,7383,30354,Zip,GA,Atlanta,Fulton County,1/31/2019,181099
1,71079,12482,30363,Zip,GA,Atlanta,Fulton County,1/31/2019,223621
2,71079,12482,30363,Zip,GA,Atlanta,Fulton County,1/31/2019,353472
3,71079,12482,30363,Zip,GA,Atlanta,Fulton County,1/31/2019,424117
2,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2020,241674
3,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2020,310064
4,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2020,485106
5,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2020,730723
2,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2020,206906
3,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2020,348361
4,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2020,444236
5,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2020,559386
2,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2020,242580
3,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2020,387476
4,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2020,477528
5,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2020,707308
1,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2020,211584
2,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2020,248240
3,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2020,310298
4,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2020,437415
5,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2020,629886
1,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2020,221246
2,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2020,290910
3,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2020,370749
4,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2020,455408
5,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2020,610156
2,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2020,186361
3,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2020,329695
4,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2020,412641
5,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2020,564049
2,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2020,128792
3,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2020,167524
4,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2020,218981
5,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2020,286005
2,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2020,143898
3,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2020,162858
4,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2020,237159
5,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2020,350415
3,71013,5112,30291,Zip,GA,Union City,Fulton County,1/31/2020,147471
4,71013,5112,30291,Zip,GA,Union City,Fulton County,1/31/2020,190007
5,71013,5112,30291,Zip,GA,Union City,Fulton County,1/31/2020,215574
2,71023,16830,30303,Zip,GA,Atlanta,Fulton County,1/31/2020,260595
3,71023,16830,30303,Zip,GA,Atlanta,Fulton County,1/31/2020,296624
1,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2020,216366
2,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2020,333045
3,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2020,716378
4,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2020,1109322
5,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2020,1643634
1,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2020,229378
2,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2020,398241
3,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2020,720104
4,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2020,902673
5,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2020,1277315
1,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2020,274941
2,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2020,407707
3,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2020,541008
4,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2020,752630
5,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2020,988142
1,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2020,230299
2,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2020,349504
3,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2020,637728
4,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2020,793192
5,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2020,973530
1,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2020,242181
2,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2020,377286
3,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2020,677541
4,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2020,1153250
5,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2020,1676882
3,71030,3295,30310,Zip,GA,Atlanta,Fulton County,1/31/2020,242273
5,71030,3295,30310,Zip,GA,Atlanta,Fulton County,1/31/2020,290611
2,71031,2158,30311,Zip,GA,Atlanta,Fulton County,1/31/2020,176648
3,71031,2158,30311,Zip,GA,Atlanta,Fulton County,1/31/2020,208118
5,71031,2158,30311,Zip,GA,Atlanta,Fulton County,1/31/2020,299205
1,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2020,239883
2,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2020,322951
3,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2020,447590
4,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2020,598283
5,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2020,658399
1,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2020,225135
2,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2020,314909
3,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2020,449232
4,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2020,657908
5,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2020,940648
3,71034,6502,30314,Zip,GA,Atlanta,Fulton County,1/31/2020,188959
2,71035,2847,30315,Zip,GA,Atlanta,Fulton County,1/31/2020,149773
5,71035,2847,30315,Zip,GA,Atlanta,Fulton County,1/31/2020,258587
1,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2020,241490
2,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2020,297985
3,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2020,294761
4,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2020,385381
5,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2020,443135
2,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2020,371352
3,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2020,417249
4,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2020,510581
5,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2020,615975
1,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2020,175777
2,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2020,236205
3,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2020,252174
4,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2020,391917
5,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2020,449638
1,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2020,198909
2,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2020,278393
3,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2020,503853
4,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2020,677809
5,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2020,998599
1,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2020,235362
2,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2020,405184
3,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2020,672458
4,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2020,869755
1,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2020,167554
2,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2020,239550
3,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2020,725278
4,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2020,1067145
5,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2020,1686652
1,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2020,157373
2,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2020,222260
3,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2020,437400
4,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2020,561926
5,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2020,772926
3,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2020,157458
4,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2020,238268
5,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2020,315088
4,71054,19149,30336,Zip,GA,Atlanta,Fulton County,1/31/2020,202845
2,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2020,169167
3,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2020,195258
4,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2020,257867
5,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2020,301945
1,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2020,187621
2,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2020,265581
3,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2020,536116
4,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2020,776956
5,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2020,1317535
2,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2020,153175
3,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2020,174941
4,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2020,201367
5,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2020,233257
2,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2020,174433
3,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2020,283721
4,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2020,569400
5,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2020,714966
3,71070,7383,30354,Zip,GA,Atlanta,Fulton County,1/31/2020,155314
4,71070,7383,30354,Zip,GA,Atlanta,Fulton County,1/31/2020,179771
5,71070,7383,30354,Zip,GA,Atlanta,Fulton County,1/31/2020,201710
1,71079,12482,30363,Zip,GA,Atlanta,Fulton County,1/31/2020,218832
2,71079,12482,30363,Zip,GA,Atlanta,Fulton County,1/31/2020,348378
3,71079,12482,30363,Zip,GA,Atlanta,Fulton County,1/31/2020,429260
