bedrooms,RegionID,SizeRank,RegionName,RegionType,State,City,CountyName,date,median,lat,lon
3,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2020,541008,33.768205,-84.33786
4,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2020,752630,33.768205,-84.33786
5,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2020,988142,33.768205,-84.33786
1,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2020,230299,33.771755,-84.38065
2,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2020,349504,33.771755,-84.38065
3,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2020,637728,33.771755,-84.38065
4,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2020,793192,33.771755,-84.38065
5,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2020,973530,33.771755,-84.38065
1,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2020,242181,33.794055,-84.38525
2,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2020,377286,33.794055,-84.38525
3,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2020,677541,33.794055,-84.38525
4,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2020,1153250,33.794055,-84.38525
5,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2020,1676882,33.794055,-84.38525
3,71030,3295,30310,Zip,GA,Atlanta,Fulton County,1/31/2020,242273,33.727807,-84.41983
5,71030,3295,30310,Zip,GA,Atlanta,Fulton County,1/31/2020,290611,33.727807,-84.41983
2,71031,2158,30311,Zip,GA,Atlanta,Fulton County,1/31/2020,176648,33.724907,-84.47131
3,71031,2158,30311,Zip,GA,Atlanta,Fulton County,1/31/2020,208118,33.724907,-84.47131
5,71031,2158,30311,Zip,GA,Atlanta,Fulton County,1/31/2020,299205,33.724907,-84.47131
1,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2020,239883,33.745739,-84.3764
2,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2020,322951,33.745739,-84.3764
3,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2020,447590,33.745739,-84.3764
4,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2020,598283,33.745739,-84.3764
5,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2020,658399,33.745739,-84.3764
1,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2020,225135,33.761223,-84.39599
2,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2020,314909,33.761223,-84.39599
3,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2020,449232,33.761223,-84.39599
4,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2020,657908,33.761223,-84.39599
5,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2020,940648,33.761223,-84.39599
3,71034,6502,30314,Zip,GA,Atlanta,Fulton County,1/31/2020,188959,33.758056,-84.42268
2,71035,2847,30315,Zip,GA,Atlanta,Fulton County,1/31/2020,149773,33.709595,-84.38365
5,71035,2847,30315,Zip,GA,Atlanta,Fulton County,1/31/2020,258587,33.709595,-84.38365
1,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2020,241490,33.729506,-84.34087
2,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2020,297985,33.729506,-84.34087
3,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2020,294761,33.729506,-84.34087
4,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2020,385381,33.729506,-84.34087
5,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2020,443135,33.729506,-84.34087
2,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2020,371352,33.750005,-84.31854
3,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2020,417249,33.750005,-84.31854
4,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2020,510581,33.750005,-84.31854
5,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2020,615975,33.750005,-84.31854
1,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2020,175777,33.786805,-84.437
2,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2020,236205,33.786805,-84.437
3,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2020,252174,33.786805,-84.437
4,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2020,391917,33.786805,-84.437
5,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2020,449638,33.786805,-84.437
1,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2020,198909,33.818304,-84.35779
2,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2020,278393,33.818304,-84.35779
3,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2020,503853,33.818304,-84.35779
4,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2020,677809,33.818304,-84.35779
5,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2020,998599,33.818304,-84.35779
1,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2020,235362,33.849853,-84.3606
2,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2020,405184,33.849853,-84.3606
3,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2020,672458,33.849853,-84.3606
4,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2020,869755,33.849853,-84.3606
1,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2020,167554,33.86427,-84.41972
2,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2020,239550,33.86427,-84.41972
3,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2020,725278,33.86427,-84.41972
4,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2020,1067145,33.86427,-84.41972
5,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2020,1686652,33.86427,-84.41972
1,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2020,157373,33.931746,-84.37817
2,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2020,222260,33.931746,-84.37817
3,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2020,437400,33.931746,-84.37817
4,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2020,561926,33.931746,-84.37817
5,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2020,772926,33.931746,-84.37817
3,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2020,157458,33.715558,-84.52728
4,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2020,238268,33.715558,-84.52728
5,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2020,315088,33.715558,-84.52728
4,71054,19149,30336,Zip,GA,Atlanta,Fulton County,1/31/2020,202845,33.744007,-84.56032
2,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2020,169167,33.646984,-84.4538
3,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2020,195258,33.646984,-84.4538
4,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2020,257867,33.646984,-84.4538
5,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2020,301945,33.646984,-84.4538
1,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2020,187621,33.879003,-84.37203
2,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2020,265581,33.879003,-84.37203
3,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2020,536116,33.879003,-84.37203
4,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2020,776956,33.879003,-84.37203
5,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2020,1317535,33.879003,-84.37203
2,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2020,153175,33.676258,-84.44977
3,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2020,174941,33.676258,-84.44977
4,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2020,201367,33.676258,-84.44977
5,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2020,233257,33.676258,-84.44977
2,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2020,174433,33.97285,-84.32775
3,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2020,283721,33.97285,-84.32775
4,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2020,569400,33.97285,-84.32775
5,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2020,714966,33.97285,-84.32775
3,71070,7383,30354,Zip,GA,Atlanta,Fulton County,1/31/2020,155314,33.658834,-84.39682
4,71070,7383,30354,Zip,GA,Atlanta,Fulton County,1/31/2020,179771,33.658834,-84.39682
5,71070,7383,30354,Zip,GA,Atlanta,Fulton County,1/31/2020,201710,33.658834,-84.39682
1,71079,12482,30363,Zip,GA,Atlanta,Fulton County,1/31/2020,218832,33.844371,-84.47405
2,71079,12482,30363,Zip,GA,Atlanta,Fulton County,1/31/2020,348378,33.844371,-84.47405
3,71079,12482,30363,Zip,GA,Atlanta,Fulton County,1/31/2020,429260,33.844371,-84.47405
